STATISTIC,STATISTIC Label,TLIST(A1),Year,C03898V04649,Local Electoral Area,UNIT,VALUE,Local Electoral Area,
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2021,2021,2ae19629-3f74-13a3-e055-000000000001,"Castlecomer, Kilkenny",%,1.7,Castlecomer, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2021,2021,2ae19629-3f75-13a3-e055-000000000001,"Kilkenny, Kilkenny",%,2.9,Kilkenny, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2021,2021,2ae19629-3f76-13a3-e055-000000000001,"Piltown, Kilkenny",%,1.7,Piltown, Kilkenny
HAP10C03,HAP Properties as Percentage of Eircodes in Area,2021,2021,2ae19629-3f77-13a3-e055-000000000001,"Callan-Thomastown, Kilkenny",%,1.7,Callan-Thomastown, Kilkenny
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3eff-13a3-e055-000000000001,"Borris-In-Ossory-Mountmellick, Laois",%,,Borris-In-Ossory-Mountmellick, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f00-13a3-e055-000000000001,"Portlaoise, Laois",%,,Portlaoise, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f01-13a3-e055-000000000001,"Graiguecullen -Portarlington, Laois",%,,Graiguecullen -Portarlington, Laois
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f02-13a3-e055-000000000001,"Carlow, Carlow",%,,Carlow, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f03-13a3-e055-000000000001,"Tullow, Carlow",%,,Tullow, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-553330000001,"Muinebeag, Carlow",%,,Muinebeag, Carlow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f04-13a3-e055-000000000001,"Manorhamilton, Leitrim",%,,Manorhamilton, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f05-13a3-e055-000000000001,"Ballinamore, Leitrim",%,,Ballinamore, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f06-13a3-e055-000000000001,"Carrick-On-Shannon, Leitrim",%,,Carrick-On-Shannon, Leitrim
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f07-13a3-e055-000000000001,"Newcastle West, Limerick",%,,Newcastle West, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f08-13a3-e055-000000000001,"Adare-Rathkeale, Limerick",%,,Adare-Rathkeale, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f09-13a3-e055-000000000001,"Cappamore-Kilmallock, Limerick",%,,Cappamore-Kilmallock, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0a-13a3-e055-000000000001,"Limerick City West, Limerick",%,,Limerick City West, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0b-13a3-e055-000000000001,"Limerick City North, Limerick",%,,Limerick City North, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0c-13a3-e055-000000000001,"Limerick City East, Limerick",%,,Limerick City East, Limerick
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0d-13a3-e055-000000000001,"Granard, Longford",%,,Granard, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0e-13a3-e055-000000000001,"Ballymahon, Longford",%,,Ballymahon, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f0f-13a3-e055-000000000001,"Longford, Longford",%,,Longford, Longford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f10-13a3-e055-000000000001,"Dundalk-Carlingford, Louth",%,,Dundalk-Carlingford, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f11-13a3-e055-000000000001,"Dundalk South, Louth",%,,Dundalk South, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f12-13a3-e055-000000000001,"Ardee, Louth",%,,Ardee, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f13-13a3-e055-000000000001,"Drogheda Rural, Louth",%,,Drogheda Rural, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-997550000001,"Drogheda Urban, Louth",%,,Drogheda Urban, Louth
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f14-13a3-e055-000000000001,"Ballina, Mayo",%,,Ballina, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f15-13a3-e055-000000000001,"Claremorris, Mayo",%,,Claremorris, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f16-13a3-e055-000000000001,"Castlebar, Mayo",%,,Castlebar, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f17-13a3-e055-000000000001,"Belmullet, Mayo",%,,Belmullet, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-111110000001,"Westport, Mayo",%,,Westport, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999110000001,"Swinford, Mayo",%,,Swinford, Mayo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f18-13a3-e055-000000000001,"Kells, Meath",%,,Kells, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f19-13a3-e055-000000000001,"Laytown-Bettystown, Meath",%,,Laytown-Bettystown, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1a-13a3-e055-000000000001,"Ashbourne, Meath",%,,Ashbourne, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1b-13a3-e055-000000000001,"Ratoath, Meath",%,,Ratoath, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1c-13a3-e055-000000000001,"Trim, Meath",%,,Trim, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1d-13a3-e055-000000000001,"Navan, Meath",%,,Navan, Meath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1e-13a3-e055-000000000001,"Monaghan, Monaghan",%,,Monaghan, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f1f-13a3-e055-000000000001,"Carrickmacross-Castleblayney, Monaghan",%,,Carrickmacross-Castleblayney, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f20-13a3-e055-000000000001,"Ballybay-Clones, Monaghan",%,,Ballybay-Clones, Monaghan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f21-13a3-e055-000000000001,"Birr, Offaly",%,,Birr, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f22-13a3-e055-000000000001,"Tullamore, Offaly",%,,Tullamore, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f23-13a3-e055-000000000001,"Edenderry, Offaly",%,,Edenderry, Offaly
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f24-13a3-e055-000000000001,"Boyle, Roscommon",%,,Boyle, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f25-13a3-e055-000000000001,"Roscommon, Roscommon",%,,Roscommon, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f26-13a3-e055-000000000001,"Athlone, Roscommon",%,,Athlone, Roscommon
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f27-13a3-e055-000000000001,"Ballymote-Tobercurry, Sligo",%,,Ballymote-Tobercurry, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f28-13a3-e055-000000000001,"Sligo-Drumcliff, Sligo",%,,Sligo-Drumcliff, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-007589300001,"Sligo-Strandhill, Sligo",%,,Sligo-Strandhill, Sligo
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f29-13a3-e055-000000000001,"Cavan-Belturbet, Cavan",%,,Cavan-Belturbet, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2a-13a3-e055-000000000001,"Bailieborough-Cootehill, Cavan",%,,Bailieborough-Cootehill, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2b-13a3-e055-000000000001,"Ballyjamesduff, Cavan",%,,Ballyjamesduff, Cavan
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2c-13a3-e055-000000000001,"Nenagh, Tipperary",%,,Nenagh, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2d-13a3-e055-000000000001,"Roscrea-Templemore, Tipperary",%,,Roscrea-Templemore, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2e-13a3-e055-000000000001,"Carrick-On-Suir, Tipperary",%,,Carrick-On-Suir, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f2f-13a3-e055-000000000001,"Clonmel, Tipperary",%,,Clonmel, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f30-13a3-e055-000000000001,"Cashel-Tipperary, Tipperary",%,,Cashel-Tipperary, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-662310000001,"Newport, Tipperary",%,,Newport, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000005500001,"Thurles, Tipperary",%,,Thurles, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000005400001,"Cahir, Tipperary",%,,Cahir, Tipperary
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f31-13a3-e055-000000000001,"Dungarvan, Waterford",%,,Dungarvan, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f32-13a3-e055-000000000001,"Portlaw-Kilmacthomas, Waterford",%,,Portlaw-Kilmacthomas, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000005300001,"Lismore, Waterford",%,,Lismore, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f33-13a3-e055-000000000001,"Tramore-Waterford City West, Waterford",%,,Tramore-Waterford City West, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f34-13a3-e055-000000000001,"Waterford City South, Waterford",%,,Waterford City South, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f35-13a3-e055-000000000001,"Waterford City East, Waterford",%,,Waterford City East, Waterford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f36-13a3-e055-000000000001,"Athlone, Westmeath",%,,Athlone, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f37-13a3-e055-000000000001,"Moate, Westmeath",%,,Moate, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f38-13a3-e055-000000000001,"Kinnegad, Westmeath",%,,Kinnegad, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-900000000111,"Mullingar, Westmeath",%,,Mullingar, Westmeath
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f39-13a3-e055-000000000001,"Gorey, Wexford",%,,Gorey, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3a-13a3-e055-000000000001,"Kilmuckridge, Wexford",%,,Kilmuckridge, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3b-13a3-e055-000000000001,"New Ross, Wexford",%,,New Ross, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3c-13a3-e055-000000000001,"Rosslare, Wexford",%,,Rosslare, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000024000001,"Wexford, Wexford",%,,Wexford, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999550000001,"Enniscorthy, Wexford",%,,Enniscorthy, Wexford
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3d-13a3-e055-000000000001,"Baltinglass, Wicklow",%,,Baltinglass, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3e-13a3-e055-000000000001,"Bray West, Wicklow",%,,Bray West, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000000000001,"Greystones, Wicklow",%,,Greystones, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef5-13a3-e055-000000000001,"Wicklow, Wicklow",%,,Wicklow, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef6-13a3-e055-000000000001,"Arklow, Wicklow",%,,Arklow, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999220000001,"Bray East, Wicklow",%,,Bray East, Wicklow
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef7-13a3-e055-000000000001,"Rush-Lusk, Fingal",%,,Rush-Lusk, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef8-13a3-e055-000000000001,"Swords, Fingal",%,,Swords, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef9-13a3-e055-000000000001,"Blanchardstown-Mulhuddart, Fingal",%,,Blanchardstown-Mulhuddart, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3efa-13a3-e055-000000000001,"Castleknock, Fingal",%,,Castleknock, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3efb-13a3-e055-000000000001,"Howth-Malahide, Fingal",%,,Howth-Malahide, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3efc-13a3-e055-000000000001,"Stillorgan, Dún Laoghaire-Rathdown",%,,Stillorgan, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3efd-13a3-e055-000000000001,"Dundrum, Dún Laoghaire-Rathdown",%,,Dundrum, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f3f-13a3-e055-000000000001,"Glencullen-Sandyford, Dún Laoghaire-Rathdown",%,,Glencullen-Sandyford, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f40-13a3-e055-000000000001,"Killiney-Shankill, Dún Laoghaire-Rathdown",%,,Killiney-Shankill, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4e-13a3-e055-000000000001,"Dún Laoghaire, Dún Laoghaire-Rathdown",%,,Dún Laoghaire, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4f-13a3-e055-000000000001,"Blackrock, Dún Laoghaire-Rathdown",%,,Blackrock, Dún Laoghaire-Rathdown
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f50-13a3-e055-000000000001,"Lucan, South Dublin",%,,Lucan, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f51-13a3-e055-000000000001,"Tallaght Central, South Dublin",%,,Tallaght Central, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f52-13a3-e055-000000000001,"Rathfarnham-Templeogue, South Dublin",%,,Rathfarnham-Templeogue, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f53-13a3-e055-000000000001,"Firhouse-Bohernabreena, South Dublin",%,,Firhouse-Bohernabreena, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f54-13a3-e055-000000000001,"Tallaght South, South Dublin",%,,Tallaght South, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f55-13a3-e055-000000000001,"Clondalkin, South Dublin",%,,Clondalkin, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-997440000001,"Balbriggan, Fingal",%,,Balbriggan, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000002200001,"Ongar, Fingal",%,,Ongar, Fingal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999770000001,"Palmerstown-Fonthill, South Dublin",%,,Palmerstown-Fonthill, South Dublin
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f56-13a3-e055-000000000001,"Ballymun-Finglas, Dublin City",%,,Ballymun-Finglas, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f57-13a3-e055-000000000001,"Cabra-Glasnevin, Dublin City",%,,Cabra-Glasnevin, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f58-13a3-e055-000000000001,"Ballyfermot-Drimnagh, Dublin City",%,,Ballyfermot-Drimnagh, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f59-13a3-e055-000000000001,"Kimmage-Rathmines, Dublin City",%,,Kimmage-Rathmines, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5a-13a3-e055-000000000001,"Pembroke, Dublin City",%,,Pembroke, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5b-13a3-e055-000000000001,"South East Inner City, Dublin City",%,,South East Inner City, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5c-13a3-e055-000000000001,"North Inner City, Dublin City",%,,North Inner City, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5d-13a3-e055-000000000001,"Clontarf, Dublin City",%,,Clontarf, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5e-13a3-e055-000000000001,"Donaghmede, Dublin City",%,,Donaghmede, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000005200001,"Artane-Whitehall, Dublin City",%,,Artane-Whitehall, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999660000001,"South West Inner City, Dublin City",%,,South West Inner City, Dublin City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f5f-13a3-e055-000000000001,"Ennistimon, Clare",%,,Ennistimon, Clare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f60-13a3-e055-000000000001,"Killaloe, Clare",%,,Killaloe, Clare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f61-13a3-e055-000000000001,"Shannon, Clare",%,,Shannon, Clare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f62-13a3-e055-000000000001,"Ennis, Clare",%,,Ennis, Clare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000000044001,"Kilrush, Clare",%,,Kilrush, Clare
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f63-13a3-e055-000000000001,"Kanturk, Cork County",%,,Kanturk, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f64-13a3-e055-000000000001,"Fermoy, Cork County",%,,Fermoy, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f65-13a3-e055-000000000001,"Midleton, Cork County",%,,Midleton, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f66-13a3-e055-000000000001,"Carrigaline, Cork County",%,,Carrigaline, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f67-13a3-e055-000000000001,"Cobh, Cork County",%,,Cobh, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f68-13a3-e055-000000000001,"Bandon-Kinsale, Cork County",%,,Bandon-Kinsale, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f41-13a3-e055-000000000001,"Bantry-West Cork, Cork County",%,,Bantry-West Cork, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f42-13a3-e055-000000000001,"Skibbereen-West Cork, Cork County",%,,Skibbereen-West Cork, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-222220000001,"Macroom, Cork County",%,,Macroom, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-444440000001,"Mallow, Cork County",%,,Mallow, Cork County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-774560000001,"Cork City North West, Cork City",%,,Cork City North West, Cork City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999440000001,"Cork City North East, Cork City",%,,Cork City North East, Cork City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999990000001,"Cork City South East, Cork City",%,,Cork City South East, Cork City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000001100001,"Cork City South Central, Cork City",%,,Cork City South Central, Cork City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000012000001,"Cork City South West, Cork City",%,,Cork City South West, Cork City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f43-13a3-e055-000000000001,"Glenties, Donegal",%,,Glenties, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f44-13a3-e055-000000000001,"Milford, Donegal",%,,Milford, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f45-13a3-e055-000000000001,"Carndonagh, Donegal",%,,Carndonagh, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f46-13a3-e055-000000000001,"Buncrana, Donegal",%,,Buncrana, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f47-13a3-e055-000000000001,"Donegal, Donegal",%,,Donegal, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-700012002301,"Letterkenny, Donegal",%,,Letterkenny, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-075000000001,"Lifford-Stranorlar, Donegal",%,,Lifford-Stranorlar, Donegal
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f48-13a3-e055-000000000001,"Conamara North, Galway County",%,,Conamara North, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f49-13a3-e055-000000000001,"Tuam, Galway County",%,,Tuam, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4a-13a3-e055-000000000001,"Ballinasloe, Galway County",%,,Ballinasloe, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4b-13a3-e055-000000000001,"Loughrea, Galway County",%,,Loughrea, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4c-13a3-e055-000000000001,"Athenry-Oranmore, Galway County",%,,Athenry-Oranmore, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-999330000001,"Gort-Kinvara, Galway County",%,,Gort-Kinvara, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-994560000001,"Conamara South, Galway County",%,,Conamara South, Galway County
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f4d-13a3-e055-000000000001,"Galway City West, Galway City",%,,Galway City West, Galway City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f69-13a3-e055-000000000001,"Galway City Central, Galway City",%,,Galway City Central, Galway City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6a-13a3-e055-000000000001,"Galway City East, Galway City",%,,Galway City East, Galway City
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6b-13a3-e055-000000000001,"Listowel, Kerry",%,,Listowel, Kerry
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6c-13a3-e055-000000000001,"Castleisland, Kerry",%,,Castleisland, Kerry
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6d-13a3-e055-000000000001,"Killarney, Kerry",%,,Killarney, Kerry
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3f6e-13a3-e055-000000000001,"Kenmare, Kerry",%,,Kenmare, Kerry
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-883360000001,"Corca Dhuibhne, Kerry",%,,Corca Dhuibhne, Kerry
HAP10C04,HAP Properties as Percentage of RTB Properties in Area,2015,2015,2ae19629-3ef4-13a3-e055-000005600001,"Tralee, Kerry",%,,Tralee, Kerry
